codecommune,n_cantons,has_missing_canton,canton_list,canton_primary_audit,is_multi_canton,canton
22293,1,FALSE,2240,2240,FALSE,2240
22294,1,FALSE,2246,2246,FALSE,2246
22295,1,FALSE,2227,2227,FALSE,2227
22296,1,FALSE,2226,2226,FALSE,2226
22297,1,FALSE,2209,2209,FALSE,2209
22298,1,FALSE,2227,2227,FALSE,2227
22299,1,FALSE,2211,2211,FALSE,2211
2230,1,FALSE,0204,0204,FALSE,0204
22300,1,FALSE,2248,2248,FALSE,2248
22301,0,TRUE,NA,NA,FALSE,missing_canton_22301
22302,1,FALSE,2237,2237,FALSE,2237
22303,1,FALSE,2209,2209,FALSE,2209
22304,1,FALSE,2235,2235,FALSE,2235
22305,1,FALSE,2206,2206,FALSE,2206
22306,1,FALSE,2214,2214,FALSE,2214
22307,1,FALSE,2251,2251,FALSE,2251
22308,1,FALSE,2214,2214,FALSE,2214
22309,1,FALSE,2225,2225,FALSE,2225
2231,1,FALSE,0213,0213,FALSE,0213
22310,1,FALSE,2201,2201,FALSE,2201
22311,1,FALSE,2230,2230,FALSE,2230
22312,1,FALSE,2206,2206,FALSE,2206
22313,1,FALSE,2210,2210,FALSE,2210
22314,1,FALSE,2222,2222,FALSE,2222
22315,1,FALSE,2231,2231,FALSE,2231
22316,1,FALSE,2210,2210,FALSE,2210
22317,1,FALSE,2231,2231,FALSE,2231
22318,1,FALSE,2231,2231,FALSE,2231
22319,1,FALSE,2233,2233,FALSE,2233
2232,1,FALSE,0236,0236,FALSE,0236
22320,1,FALSE,2205,2205,FALSE,2205
22321,1,FALSE,2246,2246,FALSE,2246
22322,1,FALSE,2235,2235,FALSE,2235
22323,1,FALSE,2224,2224,FALSE,2224
22324,1,FALSE,2229,2229,FALSE,2229
22325,1,FALSE,2213,2213,FALSE,2213
22326,1,FALSE,2218,2218,FALSE,2218
22327,1,FALSE,2212,2212,FALSE,2212
22328,1,FALSE,2205,2205,FALSE,2205
22329,0,TRUE,NA,NA,FALSE,missing_canton_22329
2233,1,FALSE,0224,0224,FALSE,0224
22330,1,FALSE,2248,2248,FALSE,2248
22331,1,FALSE,2246,2246,FALSE,2246
22332,1,FALSE,2226,2226,FALSE,2226
22333,1,FALSE,2225,2225,FALSE,2225
22334,1,FALSE,2215,2215,FALSE,2215
22335,1,FALSE,2203,2203,FALSE,2203
22336,0,TRUE,NA,NA,FALSE,missing_canton_22336
22337,1,FALSE,2204,2204,FALSE,2204
22338,1,FALSE,2201,2201,FALSE,2201
22339,1,FALSE,2212,2212,FALSE,2212
2234,1,FALSE,0212,0212,FALSE,0212
22340,1,FALSE,2236,2236,FALSE,2236
22341,1,FALSE,2217,2217,FALSE,2217
22342,1,FALSE,2231,2231,FALSE,2231
22343,1,FALSE,2229,2229,FALSE,2229
22344,1,FALSE,2223,2223,FALSE,2223
22345,1,FALSE,2226,2226,FALSE,2226
22346,1,FALSE,2226,2226,FALSE,2226
22347,1,FALSE,2221,2221,FALSE,2221
22348,1,FALSE,2204,2204,FALSE,2204
22349,1,FALSE,2233,2233,FALSE,2233
2235,1,FALSE,0212,0212,FALSE,0212
22350,1,FALSE,2233,2233,FALSE,2233
22351,1,FALSE,2223,2223,FALSE,2223
22352,1,FALSE,2214,2214,FALSE,2214
22353,1,FALSE,2229,2229,FALSE,2229
22354,1,FALSE,2202,2202,FALSE,2202
22355,0,TRUE,NA,NA,FALSE,missing_canton_22355
22356,1,FALSE,2207,2207,FALSE,2207
22357,1,FALSE,2237,2237,FALSE,2237
22358,1,FALSE,2201,2201,FALSE,2201
22359,1,FALSE,2236,2236,FALSE,2236
2236,1,FALSE,0211,0211,FALSE,0211
22360,1,FALSE,2249,2249,FALSE,2249
22361,1,FALSE,2220,2220,FALSE,2220
22362,1,FALSE,2247,2247,FALSE,2247
22363,1,FALSE,2229,2229,FALSE,2229
22364,1,FALSE,2212,2212,FALSE,2212
22365,1,FALSE,2243,2243,FALSE,2243
22366,1,FALSE,2233,2233,FALSE,2233
22367,1,FALSE,2207,2207,FALSE,2207
22368,1,FALSE,2237,2237,FALSE,2237
22369,1,FALSE,2204,2204,FALSE,2204
2237,1,FALSE,0213,0213,FALSE,0213
22370,1,FALSE,2220,2220,FALSE,2220
22371,1,FALSE,2225,2225,FALSE,2225
22372,1,FALSE,2250,2250,FALSE,2250
22373,1,FALSE,2223,2223,FALSE,2223
22374,0,TRUE,NA,NA,FALSE,missing_canton_22374
22375,1,FALSE,2220,2220,FALSE,2220
22376,1,FALSE,2222,2222,FALSE,2222
22377,1,FALSE,2213,2213,FALSE,2213
22378,1,FALSE,2220,2220,FALSE,2220
22379,1,FALSE,2229,2229,FALSE,2229
2238,1,FALSE,0218,0218,FALSE,0218
22380,1,FALSE,2212,2212,FALSE,2212
22381,1,FALSE,2247,2247,FALSE,2247
22382,0,TRUE,NA,NA,FALSE,missing_canton_22382
22383,1,FALSE,2242,2242,FALSE,2242
22384,1,FALSE,2248,2248,FALSE,2248
22385,1,FALSE,2211,2211,FALSE,2211
22386,1,FALSE,2241,2241,FALSE,2241
22387,1,FALSE,2236,2236,FALSE,2236
22388,1,FALSE,2231,2231,FALSE,2231
22389,1,FALSE,2249,2249,FALSE,2249
2239,1,FALSE,0210,0210,FALSE,0210
22390,1,FALSE,2228,2228,FALSE,2228
22391,1,FALSE,2204,2204,FALSE,2204
2240,1,FALSE,0203,0203,FALSE,0203
2241,1,FALSE,0222,0222,FALSE,0222
2242,1,FALSE,0207,0207,FALSE,0207
2243,1,FALSE,0231,0231,FALSE,0231
2244,1,FALSE,0205,0205,FALSE,0205
2245,1,FALSE,0231,0231,FALSE,0231
2246,1,FALSE,0229,0229,FALSE,0229
2247,0,TRUE,NA,NA,FALSE,missing_canton_2247
2248,1,FALSE,0219,0219,FALSE,0219
2249,1,FALSE,0224,0224,FALSE,0224
2250,1,FALSE,0212,0212,FALSE,0212
2251,1,FALSE,0226,0226,FALSE,0226
2252,1,FALSE,0212,0212,FALSE,0212
2253,1,FALSE,0235,0235,FALSE,0235
2254,1,FALSE,0235,0235,FALSE,0235
2255,1,FALSE,0204,0204,FALSE,0204
2256,1,FALSE,0226,0226,FALSE,0226
2257,1,FALSE,0229,0229,FALSE,0229
2258,1,FALSE,0222,0222,FALSE,0222
2259,1,FALSE,0236,0236,FALSE,0236
2260,1,FALSE,0214,0214,FALSE,0214
2261,1,FALSE,0213,0213,FALSE,0213
2262,1,FALSE,0214,0214,FALSE,0214
2263,1,FALSE,0204,0204,FALSE,0204
2264,1,FALSE,0226,0226,FALSE,0226
2265,1,FALSE,0226,0226,FALSE,0226
2266,1,FALSE,0226,0226,FALSE,0226
2267,1,FALSE,0235,0235,FALSE,0235
2268,1,FALSE,0207,0207,FALSE,0207
2269,1,FALSE,0223,0223,FALSE,0223
2270,1,FALSE,0233,0233,FALSE,0233
2271,1,FALSE,0215,0215,FALSE,0215
2272,1,FALSE,0224,0224,FALSE,0224
2273,1,FALSE,0229,0229,FALSE,0229
2274,1,FALSE,0230,0230,FALSE,0230
2275,1,FALSE,0217,0217,FALSE,0217
2276,1,FALSE,0205,0205,FALSE,0205
2277,1,FALSE,0235,0235,FALSE,0235
2278,1,FALSE,0217,0217,FALSE,0217
2279,1,FALSE,0208,0208,FALSE,0208
2280,1,FALSE,0208,0208,FALSE,0208
2281,1,FALSE,0207,0207,FALSE,0207
2282,1,FALSE,0238,0238,FALSE,0238
2283,1,FALSE,0219,0219,FALSE,0219
2284,1,FALSE,0205,0205,FALSE,0205
2285,0,TRUE,NA,NA,FALSE,missing_canton_2285
2286,1,FALSE,0223,0223,FALSE,0223
2287,1,FALSE,0220,0220,FALSE,0220
2288,1,FALSE,0239,0239,FALSE,0239
2289,1,FALSE,0207,0207,FALSE,0207
2290,1,FALSE,0208,0208,FALSE,0208
2291,1,FALSE,0206,0206,FALSE,0206
2292,1,FALSE,0208,0208,FALSE,0208
2293,1,FALSE,0203,0203,FALSE,0203
2294,1,FALSE,0238,0238,FALSE,0238
2295,1,FALSE,0205,0205,FALSE,0205
2296,1,FALSE,0233,0233,FALSE,0233
2297,1,FALSE,0208,0208,FALSE,0208
2298,1,FALSE,0237,0237,FALSE,0237
2299,1,FALSE,0221,0221,FALSE,0221
2300,0,TRUE,NA,NA,FALSE,missing_canton_2300
23001,1,FALSE,2301,2301,FALSE,2301
23002,1,FALSE,2319,2319,FALSE,2319
23003,1,FALSE,2302,2302,FALSE,2302
23004,1,FALSE,2324,2324,FALSE,2324
23005,1,FALSE,2315,2315,FALSE,2315
23006,1,FALSE,2305,2305,FALSE,2305
23007,1,FALSE,2323,2323,FALSE,2323
23008,1,FALSE,2302,2302,FALSE,2302
23009,1,FALSE,2309,2309,FALSE,2309
2301,1,FALSE,0201,0201,FALSE,0201
23010,1,FALSE,2305,2305,FALSE,2305
23011,1,FALSE,2305,2305,FALSE,2305
23012,1,FALSE,2307,2307,FALSE,2307
23013,1,FALSE,2303,2303,FALSE,2303
23014,1,FALSE,2305,2305,FALSE,2305
23015,1,FALSE,2325,2325,FALSE,2325
23016,1,FALSE,2323,2323,FALSE,2323
23017,1,FALSE,2313,2313,FALSE,2313
23018,1,FALSE,2325,2325,FALSE,2325
23019,1,FALSE,2312,2312,FALSE,2312
2302,1,FALSE,0236,0236,FALSE,0236
23020,1,FALSE,2304,2304,FALSE,2304
23021,1,FALSE,2305,2305,FALSE,2305
23022,1,FALSE,2310,2310,FALSE,2310
23023,1,FALSE,2320,2320,FALSE,2320
23024,1,FALSE,2302,2302,FALSE,2302
23025,1,FALSE,2306,2306,FALSE,2306
23026,1,FALSE,2308,2308,FALSE,2308
23027,1,FALSE,2307,2307,FALSE,2307
23028,1,FALSE,2304,2304,FALSE,2304
23029,1,FALSE,2306,2306,FALSE,2306
2303,1,FALSE,0233,0233,FALSE,0233
23030,1,FALSE,2307,2307,FALSE,2307
23031,1,FALSE,2308,2308,FALSE,2308
23032,1,FALSE,2308,2308,FALSE,2308
23033,1,FALSE,2324,2324,FALSE,2324
23034,1,FALSE,2303,2303,FALSE,2303
23035,1,FALSE,2309,2309,FALSE,2309
23036,1,FALSE,2324,2324,FALSE,2324
23037,1,FALSE,2303,2303,FALSE,2303
23038,1,FALSE,2308,2308,FALSE,2308
23039,1,FALSE,2314,2314,FALSE,2314
2304,1,FALSE,0214,0214,FALSE,0214
23040,1,FALSE,2320,2320,FALSE,2320
23041,1,FALSE,2310,2310,FALSE,2310
23042,1,FALSE,2305,2305,FALSE,2305
23043,1,FALSE,2323,2323,FALSE,2323
23044,1,FALSE,2306,2306,FALSE,2306
23045,1,FALSE,2309,2309,FALSE,2309
23046,1,FALSE,2315,2315,FALSE,2315
23047,1,FALSE,2318,2318,FALSE,2318
23048,1,FALSE,2304,2304,FALSE,2304
23049,1,FALSE,2306,2306,FALSE,2306
2305,1,FALSE,0215,0215,FALSE,0215
23050,1,FALSE,2314,2314,FALSE,2314
23051,1,FALSE,2321,2321,FALSE,2321
23052,1,FALSE,2327,2327,FALSE,2327
23053,1,FALSE,2303,2303,FALSE,2303
23054,1,FALSE,2303,2303,FALSE,2303
23055,1,FALSE,2303,2303,FALSE,2303
23056,1,FALSE,2305,2305,FALSE,2305
23057,1,FALSE,2310,2310,FALSE,2310
23058,1,FALSE,2311,2311,FALSE,2311
23059,1,FALSE,2304,2304,FALSE,2304
2306,1,FALSE,0225,0225,FALSE,0225
23060,1,FALSE,2323,2323,FALSE,2323
23061,1,FALSE,2311,2311,FALSE,2311
23062,1,FALSE,2306,2306,FALSE,2306
23063,1,FALSE,2312,2312,FALSE,2312
23064,1,FALSE,2310,2310,FALSE,2310
23065,1,FALSE,2314,2314,FALSE,2314
23066,1,FALSE,2303,2303,FALSE,2303
23067,1,FALSE,2312,2312,FALSE,2312
23068,1,FALSE,2301,2301,FALSE,2301
23069,1,FALSE,2313,2313,FALSE,2313
2307,1,FALSE,0222,0222,FALSE,0222
23070,1,FALSE,2314,2314,FALSE,2314
23071,1,FALSE,2316,2316,FALSE,2316
23072,1,FALSE,2320,2320,FALSE,2320
23073,1,FALSE,2303,2303,FALSE,2303
23074,1,FALSE,2323,2323,FALSE,2323
23075,1,FALSE,2314,2314,FALSE,2314
23076,1,FALSE,2315,2315,FALSE,2315
23077,1,FALSE,2317,2317,FALSE,2317
23078,1,FALSE,2307,2307,FALSE,2307
23079,1,FALSE,2316,2316,FALSE,2316
2308,1,FALSE,0223,0223,FALSE,0223
23080,1,FALSE,2317,2317,FALSE,2317
23081,1,FALSE,2313,2313,FALSE,2313
23082,1,FALSE,2318,2318,FALSE,2318
23083,1,FALSE,2315,2315,FALSE,2315
23084,1,FALSE,2306,2306,FALSE,2306
23085,0,TRUE,NA,NA,FALSE,missing_canton_23085
23086,1,FALSE,2323,2323,FALSE,2323
23087,1,FALSE,2314,2314,FALSE,2314
23088,1,FALSE,2324,2324,FALSE,2324
23089,1,FALSE,2310,2310,FALSE,2310
2309,1,FALSE,0238,0238,FALSE,0238
23090,1,FALSE,2317,2317,FALSE,2317
23091,1,FALSE,2317,2317,FALSE,2317
23092,1,FALSE,2319,2319,FALSE,2319
23093,1,FALSE,2320,2320,FALSE,2320
23094,0,TRUE,NA,NA,FALSE,missing_canton_23094
23095,1,FALSE,2318,2318,FALSE,2318
23096,4,FALSE,2319|2326|2327|2398,2319,TRUE,split_23096
23097,1,FALSE,2311,2311,FALSE,2311
23098,1,FALSE,2310,2310,FALSE,2310
23099,1,FALSE,2321,2321,FALSE,2321
2310,1,FALSE,0239,0239,FALSE,0239
23100,1,FALSE,2320,2320,FALSE,2320
23101,1,FALSE,2319,2319,FALSE,2319
23102,1,FALSE,2319,2319,FALSE,2319
23103,1,FALSE,2314,2314,FALSE,2314
23104,1,FALSE,2308,2308,FALSE,2308
23105,1,FALSE,2311,2311,FALSE,2311
23106,1,FALSE,2309,2309,FALSE,2309
23107,1,FALSE,2301,2301,FALSE,2301
23108,1,FALSE,2308,2308,FALSE,2308
23109,1,FALSE,2306,2306,FALSE,2306
2311,1,FALSE,0232,0232,FALSE,0232
23110,1,FALSE,2303,2303,FALSE,2303
23111,1,FALSE,2318,2318,FALSE,2318
23112,1,FALSE,2306,2306,FALSE,2306
23113,1,FALSE,2304,2304,FALSE,2304
23114,1,FALSE,2309,2309,FALSE,2309
23115,1,FALSE,2312,2312,FALSE,2312
23116,1,FALSE,2304,2304,FALSE,2304
23117,1,FALSE,2314,2314,FALSE,2314
23118,1,FALSE,2301,2301,FALSE,2301
23119,1,FALSE,2312,2312,FALSE,2312
2312,1,FALSE,0205,0205,FALSE,0205
23120,1,FALSE,2308,2308,FALSE,2308
23121,1,FALSE,2306,2306,FALSE,2306
23122,1,FALSE,2307,2307,FALSE,2307
23123,1,FALSE,2303,2303,FALSE,2303
23124,1,FALSE,2305,2305,FALSE,2305
23125,1,FALSE,2312,2312,FALSE,2312
23126,1,FALSE,2307,2307,FALSE,2307
23127,1,FALSE,2304,2304,FALSE,2304
23128,1,FALSE,2301,2301,FALSE,2301
23129,1,FALSE,2313,2313,FALSE,2313
2313,1,FALSE,0216,0216,FALSE,0216
23130,1,FALSE,2306,2306,FALSE,2306
23131,1,FALSE,2313,2313,FALSE,2313
23132,1,FALSE,2324,2324,FALSE,2324
23133,1,FALSE,2307,2307,FALSE,2307
23134,1,FALSE,2322,2322,FALSE,2322
23135,0,TRUE,NA,NA,FALSE,missing_canton_23135
23136,1,FALSE,2306,2306,FALSE,2306
23137,1,FALSE,2305,2305,FALSE,2305
23138,1,FALSE,2301,2301,FALSE,2301
23139,1,FALSE,2306,2306,FALSE,2306
2314,0,TRUE,NA,NA,FALSE,missing_canton_2314
23140,1,FALSE,2316,2316,FALSE,2316
23141,1,FALSE,2314,2314,FALSE,2314
23142,1,FALSE,2302,2302,FALSE,2302
23143,1,FALSE,2325,2325,FALSE,2325
23144,1,FALSE,2317,2317,FALSE,2317
23145,1,FALSE,2309,2309,FALSE,2309
23146,1,FALSE,2308,2308,FALSE,2308
23147,1,FALSE,2306,2306,FALSE,2306
23148,1,FALSE,2310,2310,FALSE,2310
23149,1,FALSE,2320,2320,FALSE,2320
2315,1,FALSE,0229,0229,FALSE,0229
23150,1,FALSE,2301,2301,FALSE,2301
23151,1,FALSE,2311,2311,FALSE,2311
23152,1,FALSE,2320,2320,FALSE,2320
23153,0,TRUE,NA,NA,FALSE,missing_canton_23153
23154,1,FALSE,2301,2301,FALSE,2301
23155,1,FALSE,2321,2321,FALSE,2321
23156,1,FALSE,2313,2313,FALSE,2313
23157,1,FALSE,2321,2321,FALSE,2321
23158,1,FALSE,2316,2316,FALSE,2316
23159,1,FALSE,2311,2311,FALSE,2311
2316,1,FALSE,0236,0236,FALSE,0236
23160,1,FALSE,2315,2315,FALSE,2315
23161,1,FALSE,2320,2320,FALSE,2320
23162,1,FALSE,2310,2310,FALSE,2310
23163,0,TRUE,NA,NA,FALSE,missing_canton_23163
23164,1,FALSE,2303,2303,FALSE,2303
23165,1,FALSE,2322,2322,FALSE,2322
23166,1,FALSE,2314,2314,FALSE,2314
23167,1,FALSE,2315,2315,FALSE,2315
23168,1,FALSE,2321,2321,FALSE,2321
23169,1,FALSE,2326,2326,FALSE,2326
2317,1,FALSE,0233,0233,FALSE,0233
23170,1,FALSE,2327,2327,FALSE,2327
23171,1,FALSE,2303,2303,FALSE,2303
23172,1,FALSE,2311,2311,FALSE,2311
23173,1,FALSE,2307,2307,FALSE,2307
23174,1,FALSE,2308,2308,FALSE,2308
23175,1,FALSE,2323,2323,FALSE,2323
23176,1,FALSE,2325,2325,FALSE,2325
23177,1,FALSE,2325,2325,FALSE,2325
23178,1,FALSE,2313,2313,FALSE,2313
23179,1,FALSE,2302,2302,FALSE,2302
2318,1,FALSE,0211,0211,FALSE,0211
23180,1,FALSE,2302,2302,FALSE,2302
23181,1,FALSE,2307,2307,FALSE,2307
23182,1,FALSE,2302,2302,FALSE,2302
23183,1,FALSE,2323,2323,FALSE,2323
23184,1,FALSE,2313,2313,FALSE,2313
23185,1,FALSE,2311,2311,FALSE,2311
23186,1,FALSE,2327,2327,FALSE,2327
23187,1,FALSE,2311,2311,FALSE,2311
23188,1,FALSE,2310,2310,FALSE,2310
23189,1,FALSE,2307,2307,FALSE,2307
2319,1,FALSE,0239,0239,FALSE,0239
23190,1,FALSE,2304,2304,FALSE,2304
23191,1,FALSE,2321,2321,FALSE,2321
23192,1,FALSE,2318,2318,FALSE,2318
23193,1,FALSE,2326,2326,FALSE,2326
23194,1,FALSE,2316,2316,FALSE,2316
23195,1,FALSE,2319,2319,FALSE,2319
23196,1,FALSE,2316,2316,FALSE,2316
23197,1,FALSE,2321,2321,FALSE,2321
23198,1,FALSE,2313,2313,FALSE,2313
23199,1,FALSE,2325,2325,FALSE,2325
2320,1,FALSE,0229,0229,FALSE,0229
23200,1,FALSE,2305,2305,FALSE,2305
23201,1,FALSE,2301,2301,FALSE,2301
23202,1,FALSE,2321,2321,FALSE,2321
23203,1,FALSE,2315,2315,FALSE,2315
23204,1,FALSE,2309,2309,FALSE,2309
23205,1,FALSE,2322,2322,FALSE,2322
23206,1,FALSE,2326,2326,FALSE,2326
23207,1,FALSE,2325,2325,FALSE,2325
23208,1,FALSE,2324,2324,FALSE,2324
23209,1,FALSE,2309,2309,FALSE,2309
2321,1,FALSE,0234,0234,FALSE,0234
23210,1,FALSE,2302,2302,FALSE,2302
23211,1,FALSE,2302,2302,FALSE,2302
23212,1,FALSE,2317,2317,FALSE,2317
23213,1,FALSE,2308,2308,FALSE,2308
23214,1,FALSE,2323,2323,FALSE,2323
23215,1,FALSE,2312,2312,FALSE,2312
23216,1,FALSE,2322,2322,FALSE,2322
23217,1,FALSE,2307,2307,FALSE,2307
23218,1,FALSE,2313,2313,FALSE,2313
23219,1,FALSE,2325,2325,FALSE,2325
2322,1,FALSE,0239,0239,FALSE,0239
23220,1,FALSE,2311,2311,FALSE,2311
23221,1,FALSE,2312,2312,FALSE,2312
23222,1,FALSE,2323,2323,FALSE,2323
23223,1,FALSE,2322,2322,FALSE,2322
23224,1,FALSE,2312,2312,FALSE,2312
23225,1,FALSE,2313,2313,FALSE,2313
23226,1,FALSE,2313,2313,FALSE,2313
23227,1,FALSE,2322,2322,FALSE,2322
23228,1,FALSE,2302,2302,FALSE,2302
23229,1,FALSE,2311,2311,FALSE,2311
2323,1,FALSE,0203,0203,FALSE,0203
23230,1,FALSE,2307,2307,FALSE,2307
23231,1,FALSE,2318,2318,FALSE,2318
23232,1,FALSE,2322,2322,FALSE,2322
23233,1,FALSE,2308,2308,FALSE,2308
23234,1,FALSE,2315,2315,FALSE,2315
23235,1,FALSE,2325,2325,FALSE,2325
23236,1,FALSE,2318,2318,FALSE,2318
23237,1,FALSE,2307,2307,FALSE,2307
23238,1,FALSE,2316,2316,FALSE,2316
23239,1,FALSE,2314,2314,FALSE,2314
2324,1,FALSE,0205,0205,FALSE,0205
23240,1,FALSE,2308,2308,FALSE,2308
23241,1,FALSE,2304,2304,FALSE,2304
23242,1,FALSE,2324,2324,FALSE,2324
23243,1,FALSE,2320,2320,FALSE,2320
23244,1,FALSE,2314,2314,FALSE,2314
23245,1,FALSE,2324,2324,FALSE,2324
23246,1,FALSE,2323,2323,FALSE,2323
23247,1,FALSE,2324,2324,FALSE,2324
23248,1,FALSE,2327,2327,FALSE,2327
23249,1,FALSE,2316,2316,FALSE,2316
2325,1,FALSE,0210,0210,FALSE,0210
23250,1,FALSE,2301,2301,FALSE,2301
23251,1,FALSE,2309,2309,FALSE,2309
23252,1,FALSE,2310,2310,FALSE,2310
23253,1,FALSE,2321,2321,FALSE,2321
23254,1,FALSE,2308,2308,FALSE,2308
23255,1,FALSE,2320,2320,FALSE,2320
23256,0,TRUE,NA,NA,FALSE,missing_canton_23256
23257,1,FALSE,2316,2316,FALSE,2316
23258,1,FALSE,2325,2325,FALSE,2325
23259,1,FALSE,2309,2309,FALSE,2309
2326,1,FALSE,0235,0235,FALSE,0235
23260,1,FALSE,2321,2321,FALSE,2321
23261,1,FALSE,2309,2309,FALSE,2309
23262,1,FALSE,2301,2301,FALSE,2301
23263,1,FALSE,2314,2314,FALSE,2314
23264,1,FALSE,2317,2317,FALSE,2317
23265,1,FALSE,2313,2313,FALSE,2313
23266,1,FALSE,2313,2313,FALSE,2313
2327,1,FALSE,0233,0233,FALSE,0233
2328,1,FALSE,0208,0208,FALSE,0208
2329,1,FALSE,0214,0214,FALSE,0214
2330,1,FALSE,0233,0233,FALSE,0233
2331,1,FALSE,0227,0227,FALSE,0227
2332,1,FALSE,0215,0215,FALSE,0215
2333,1,FALSE,0211,0211,FALSE,0211
2334,1,FALSE,0203,0203,FALSE,0203
2335,1,FALSE,0214,0214,FALSE,0214
2336,1,FALSE,0209,0209,FALSE,0209
2337,1,FALSE,0205,0205,FALSE,0205
2338,1,FALSE,0219,0219,FALSE,0219
2339,1,FALSE,0222,0222,FALSE,0222
2340,1,FALSE,0240,0240,FALSE,0240
2341,1,FALSE,0234,0234,FALSE,0234
2342,1,FALSE,0205,0205,FALSE,0205
2343,1,FALSE,0233,0233,FALSE,0233
2344,1,FALSE,0221,0221,FALSE,0221
2345,1,FALSE,0220,0220,FALSE,0220
2346,1,FALSE,0230,0230,FALSE,0230
2347,1,FALSE,0208,0208,FALSE,0208
2348,1,FALSE,0204,0204,FALSE,0204
2349,1,FALSE,0212,0212,FALSE,0212
2350,1,FALSE,0230,0230,FALSE,0230
2351,1,FALSE,0215,0215,FALSE,0215
2352,1,FALSE,0206,0206,FALSE,0206
2353,1,FALSE,0219,0219,FALSE,0219
2354,1,FALSE,0226,0226,FALSE,0226
2355,1,FALSE,0233,0233,FALSE,0233
2356,1,FALSE,0222,0222,FALSE,0222
2357,1,FALSE,0234,0234,FALSE,0234
2358,1,FALSE,0237,0237,FALSE,0237
2359,1,FALSE,0229,0229,FALSE,0229
2360,1,FALSE,0221,0221,FALSE,0221
2361,1,FALSE,0216,0216,FALSE,0216
2362,1,FALSE,0209,0209,FALSE,0209
2363,1,FALSE,0211,0211,FALSE,0211
2364,1,FALSE,0221,0221,FALSE,0221
2365,0,TRUE,NA,NA,FALSE,missing_canton_2365
2366,1,FALSE,0237,0237,FALSE,0237
2367,1,FALSE,0229,0229,FALSE,0229
2368,1,FALSE,0236,0236,FALSE,0236
2369,1,FALSE,0234,0234,FALSE,0234
2370,1,FALSE,0206,0206,FALSE,0206
2371,1,FALSE,0240,0240,FALSE,0240
2372,1,FALSE,0224,0224,FALSE,0224
2373,1,FALSE,0234,0234,FALSE,0234
2374,1,FALSE,0206,0206,FALSE,0206
2375,1,FALSE,0222,0222,FALSE,0222
2376,1,FALSE,0216,0216,FALSE,0216
2377,1,FALSE,0234,0234,FALSE,0234
2378,1,FALSE,0217,0217,FALSE,0217
2379,1,FALSE,0227,0227,FALSE,0227
2380,1,FALSE,0220,0220,FALSE,0220
2381,1,FALSE,0217,0217,FALSE,0217
2382,1,FALSE,0233,0233,FALSE,0233
2383,1,FALSE,0240,0240,FALSE,0240
2384,1,FALSE,0234,0234,FALSE,0234
2385,1,FALSE,0227,0227,FALSE,0227
2386,1,FALSE,0216,0216,FALSE,0216
2387,1,FALSE,0220,0220,FALSE,0220
2388,1,FALSE,0202,0202,FALSE,0202
2389,1,FALSE,0210,0210,FALSE,0210
2390,1,FALSE,0233,0233,FALSE,0233
2391,1,FALSE,0202,0202,FALSE,0202
2392,1,FALSE,0206,0206,FALSE,0206
2393,1,FALSE,0204,0204,FALSE,0204
2394,0,TRUE,NA,NA,FALSE,missing_canton_2394
2395,1,FALSE,0211,0211,FALSE,0211
2396,1,FALSE,0212,0212,FALSE,0212
2397,1,FALSE,0229,0229,FALSE,0229
2398,1,FALSE,0231,0231,FALSE,0231
2399,1,FALSE,0221,0221,FALSE,0221
2400,1,FALSE,0232,0232,FALSE,0232
24001,1,FALSE,2426,2426,FALSE,2426
24002,1,FALSE,2404,2404,FALSE,2404
24003,0,TRUE,NA,NA,FALSE,missing_canton_24003
24004,1,FALSE,2440,2440,FALSE,2440
24005,1,FALSE,2407,2407,FALSE,2407
24006,1,FALSE,2432,2432,FALSE,2432
24007,1,FALSE,2428,2428,FALSE,2428
24008,1,FALSE,2418,2418,FALSE,2418
24009,1,FALSE,2411,2411,FALSE,2411
2401,1,FALSE,0234,0234,FALSE,0234
24010,1,FALSE,2430,2430,FALSE,2430
24011,1,FALSE,2437,2437,FALSE,2437
24012,1,FALSE,2435,2435,FALSE,2435
24013,1,FALSE,2434,2434,FALSE,2434
24014,1,FALSE,2422,2422,FALSE,2422
24015,1,FALSE,2432,2432,FALSE,2432
24016,1,FALSE,2426,2426,FALSE,2426
24017,0,TRUE,NA,NA,FALSE,missing_canton_24017
24018,1,FALSE,2422,2422,FALSE,2422
24019,1,FALSE,2440,2440,FALSE,2440
2402,1,FALSE,0233,0233,FALSE,0233
24020,1,FALSE,2439,2439,FALSE,2439
24021,1,FALSE,2413,2413,FALSE,2413
24022,1,FALSE,2407,2407,FALSE,2407
24023,1,FALSE,2417,2417,FALSE,2417
24024,1,FALSE,2414,2414,FALSE,2414
24025,1,FALSE,2440,2440,FALSE,2440
24026,1,FALSE,2434,2434,FALSE,2434
24027,1,FALSE,2401,2401,FALSE,2401
24028,1,FALSE,2401,2401,FALSE,2401
24029,1,FALSE,2424,2424,FALSE,2424
2403,1,FALSE,0227,0227,FALSE,0227
24030,1,FALSE,2439,2439,FALSE,2439
24031,1,FALSE,2445,2445,FALSE,2445
24032,1,FALSE,2425,2425,FALSE,2425
24033,1,FALSE,2419,2419,FALSE,2419
24034,1,FALSE,2445,2445,FALSE,2445
24035,1,FALSE,2402,2402,FALSE,2402
24036,1,FALSE,2432,2432,FALSE,2432
