codecommune,n_cantons,has_missing_canton,canton_list,canton_primary_audit,is_multi_canton,canton
20241,0,TRUE,NA,NA,FALSE,missing_canton_20241
20242,0,TRUE,NA,NA,FALSE,missing_canton_20242
20243,0,TRUE,NA,NA,FALSE,missing_canton_20243
20244,0,TRUE,NA,NA,FALSE,missing_canton_20244
20245,0,TRUE,NA,NA,FALSE,missing_canton_20245
20246,0,TRUE,NA,NA,FALSE,missing_canton_20246
20247,0,TRUE,NA,NA,FALSE,missing_canton_20247
20248,0,TRUE,NA,NA,FALSE,missing_canton_20248
20249,0,TRUE,NA,NA,FALSE,missing_canton_20249
20250,0,TRUE,NA,NA,FALSE,missing_canton_20250
20251,0,TRUE,NA,NA,FALSE,missing_canton_20251
20252,0,TRUE,NA,NA,FALSE,missing_canton_20252
20253,0,TRUE,NA,NA,FALSE,missing_canton_20253
20254,0,TRUE,NA,NA,FALSE,missing_canton_20254
20255,0,TRUE,NA,NA,FALSE,missing_canton_20255
20256,0,TRUE,NA,NA,FALSE,missing_canton_20256
20257,0,TRUE,NA,NA,FALSE,missing_canton_20257
20258,0,TRUE,NA,NA,FALSE,missing_canton_20258
20259,0,TRUE,NA,NA,FALSE,missing_canton_20259
20260,0,TRUE,NA,NA,FALSE,missing_canton_20260
20261,0,TRUE,NA,NA,FALSE,missing_canton_20261
20262,0,TRUE,NA,NA,FALSE,missing_canton_20262
20263,0,TRUE,NA,NA,FALSE,missing_canton_20263
20264,0,TRUE,NA,NA,FALSE,missing_canton_20264
20265,0,TRUE,NA,NA,FALSE,missing_canton_20265
20266,0,TRUE,NA,NA,FALSE,missing_canton_20266
20267,0,TRUE,NA,NA,FALSE,missing_canton_20267
20268,0,TRUE,NA,NA,FALSE,missing_canton_20268
20269,0,TRUE,NA,NA,FALSE,missing_canton_20269
20270,0,TRUE,NA,NA,FALSE,missing_canton_20270
20271,0,TRUE,NA,NA,FALSE,missing_canton_20271
20272,0,TRUE,NA,NA,FALSE,missing_canton_20272
20273,0,TRUE,NA,NA,FALSE,missing_canton_20273
20274,0,TRUE,NA,NA,FALSE,missing_canton_20274
20275,0,TRUE,NA,NA,FALSE,missing_canton_20275
20276,0,TRUE,NA,NA,FALSE,missing_canton_20276
20277,0,TRUE,NA,NA,FALSE,missing_canton_20277
20278,0,TRUE,NA,NA,FALSE,missing_canton_20278
20279,0,TRUE,NA,NA,FALSE,missing_canton_20279
20280,0,TRUE,NA,NA,FALSE,missing_canton_20280
20281,0,TRUE,NA,NA,FALSE,missing_canton_20281
20282,0,TRUE,NA,NA,FALSE,missing_canton_20282
20283,0,TRUE,NA,NA,FALSE,missing_canton_20283
20284,0,TRUE,NA,NA,FALSE,missing_canton_20284
20285,0,TRUE,NA,NA,FALSE,missing_canton_20285
20286,0,TRUE,NA,NA,FALSE,missing_canton_20286
20287,0,TRUE,NA,NA,FALSE,missing_canton_20287
20288,0,TRUE,NA,NA,FALSE,missing_canton_20288
20289,0,TRUE,NA,NA,FALSE,missing_canton_20289
20290,0,TRUE,NA,NA,FALSE,missing_canton_20290
20291,0,TRUE,NA,NA,FALSE,missing_canton_20291
20292,0,TRUE,NA,NA,FALSE,missing_canton_20292
20293,0,TRUE,NA,NA,FALSE,missing_canton_20293
20295,0,TRUE,NA,NA,FALSE,missing_canton_20295
20296,0,TRUE,NA,NA,FALSE,missing_canton_20296
20297,0,TRUE,NA,NA,FALSE,missing_canton_20297
20298,0,TRUE,NA,NA,FALSE,missing_canton_20298
20299,0,TRUE,NA,NA,FALSE,missing_canton_20299
20300,0,TRUE,NA,NA,FALSE,missing_canton_20300
20301,0,TRUE,NA,NA,FALSE,missing_canton_20301
20302,0,TRUE,NA,NA,FALSE,missing_canton_20302
20303,0,TRUE,NA,NA,FALSE,missing_canton_20303
20304,0,TRUE,NA,NA,FALSE,missing_canton_20304
20305,0,TRUE,NA,NA,FALSE,missing_canton_20305
20306,0,TRUE,NA,NA,FALSE,missing_canton_20306
20307,0,TRUE,NA,NA,FALSE,missing_canton_20307
20308,0,TRUE,NA,NA,FALSE,missing_canton_20308
20309,0,TRUE,NA,NA,FALSE,missing_canton_20309
20310,0,TRUE,NA,NA,FALSE,missing_canton_20310
20311,0,TRUE,NA,NA,FALSE,missing_canton_20311
20312,0,TRUE,NA,NA,FALSE,missing_canton_20312
20313,0,TRUE,NA,NA,FALSE,missing_canton_20313
20314,0,TRUE,NA,NA,FALSE,missing_canton_20314
20315,0,TRUE,NA,NA,FALSE,missing_canton_20315
20316,0,TRUE,NA,NA,FALSE,missing_canton_20316
20317,0,TRUE,NA,NA,FALSE,missing_canton_20317
20318,0,TRUE,NA,NA,FALSE,missing_canton_20318
20319,0,TRUE,NA,NA,FALSE,missing_canton_20319
20320,0,TRUE,NA,NA,FALSE,missing_canton_20320
20321,0,TRUE,NA,NA,FALSE,missing_canton_20321
20322,0,TRUE,NA,NA,FALSE,missing_canton_20322
20323,0,TRUE,NA,NA,FALSE,missing_canton_20323
20324,0,TRUE,NA,NA,FALSE,missing_canton_20324
20326,0,TRUE,NA,NA,FALSE,missing_canton_20326
20327,0,TRUE,NA,NA,FALSE,missing_canton_20327
20328,0,TRUE,NA,NA,FALSE,missing_canton_20328
20329,0,TRUE,NA,NA,FALSE,missing_canton_20329
20330,0,TRUE,NA,NA,FALSE,missing_canton_20330
20331,0,TRUE,NA,NA,FALSE,missing_canton_20331
20332,0,TRUE,NA,NA,FALSE,missing_canton_20332
20333,0,TRUE,NA,NA,FALSE,missing_canton_20333
20334,0,TRUE,NA,NA,FALSE,missing_canton_20334
20335,0,TRUE,NA,NA,FALSE,missing_canton_20335
20336,0,TRUE,NA,NA,FALSE,missing_canton_20336
20337,0,TRUE,NA,NA,FALSE,missing_canton_20337
20338,0,TRUE,NA,NA,FALSE,missing_canton_20338
20339,0,TRUE,NA,NA,FALSE,missing_canton_20339
20340,0,TRUE,NA,NA,FALSE,missing_canton_20340
20341,0,TRUE,NA,NA,FALSE,missing_canton_20341
20342,0,TRUE,NA,NA,FALSE,missing_canton_20342
20343,0,TRUE,NA,NA,FALSE,missing_canton_20343
20344,0,TRUE,NA,NA,FALSE,missing_canton_20344
20345,0,TRUE,NA,NA,FALSE,missing_canton_20345
20346,0,TRUE,NA,NA,FALSE,missing_canton_20346
20347,0,TRUE,NA,NA,FALSE,missing_canton_20347
20348,0,TRUE,NA,NA,FALSE,missing_canton_20348
20349,0,TRUE,NA,NA,FALSE,missing_canton_20349
20350,0,TRUE,NA,NA,FALSE,missing_canton_20350
20351,0,TRUE,NA,NA,FALSE,missing_canton_20351
20352,0,TRUE,NA,NA,FALSE,missing_canton_20352
20353,0,TRUE,NA,NA,FALSE,missing_canton_20353
20354,0,TRUE,NA,NA,FALSE,missing_canton_20354
20355,0,TRUE,NA,NA,FALSE,missing_canton_20355
20356,0,TRUE,NA,NA,FALSE,missing_canton_20356
20357,0,TRUE,NA,NA,FALSE,missing_canton_20357
20358,0,TRUE,NA,NA,FALSE,missing_canton_20358
20359,0,TRUE,NA,NA,FALSE,missing_canton_20359
20360,0,TRUE,NA,NA,FALSE,missing_canton_20360
20361,0,TRUE,NA,NA,FALSE,missing_canton_20361
20362,0,TRUE,NA,NA,FALSE,missing_canton_20362
20363,0,TRUE,NA,NA,FALSE,missing_canton_20363
20364,0,TRUE,NA,NA,FALSE,missing_canton_20364
20365,0,TRUE,NA,NA,FALSE,missing_canton_20365
20366,0,TRUE,NA,NA,FALSE,missing_canton_20366
2045,0,TRUE,NA,NA,FALSE,missing_canton_2045
2092,0,TRUE,NA,NA,FALSE,missing_canton_2092
21019,0,TRUE,NA,NA,FALSE,missing_canton_21019
21054,3,FALSE,2105|2106|2198,2105,TRUE,split_21054
2113,0,TRUE,NA,NA,FALSE,missing_canton_2113
21166,3,FALSE,2112|2138|2197,2112,TRUE,split_21166
21174,0,TRUE,NA,NA,FALSE,missing_canton_21174
21188,0,TRUE,NA,NA,FALSE,missing_canton_21188
21206,0,TRUE,NA,NA,FALSE,missing_canton_21206
21231,9,FALSE,2109|2110|2111|2112|2139|2140|2141|2142|2199,2109,TRUE,split_21231
21443,0,TRUE,NA,NA,FALSE,missing_canton_21443
21453,0,TRUE,NA,NA,FALSE,missing_canton_21453
21509,0,TRUE,NA,NA,FALSE,missing_canton_21509
21654,0,TRUE,NA,NA,FALSE,missing_canton_21654
21668,0,TRUE,NA,NA,FALSE,missing_canton_21668
21697,0,TRUE,NA,NA,FALSE,missing_canton_21697
22010,0,TRUE,NA,NA,FALSE,missing_canton_22010
22017,0,TRUE,NA,NA,FALSE,missing_canton_22017
2202,0,TRUE,NA,NA,FALSE,missing_canton_2202
22022,0,TRUE,NA,NA,FALSE,missing_canton_22022
22050,3,FALSE,2211|2212|2298,2211,TRUE,split_22050
22089,0,TRUE,NA,NA,FALSE,missing_canton_22089
22120,0,TRUE,NA,NA,FALSE,missing_canton_22120
22125,0,TRUE,NA,NA,FALSE,missing_canton_22125
22130,0,TRUE,NA,NA,FALSE,missing_canton_22130
22142,0,TRUE,NA,NA,FALSE,missing_canton_22142
22159,0,TRUE,NA,NA,FALSE,missing_canton_22159
22201,0,TRUE,NA,NA,FALSE,missing_canton_22201
22230,0,TRUE,NA,NA,FALSE,missing_canton_22230
22252,0,TRUE,NA,NA,FALSE,missing_canton_22252
22270,0,TRUE,NA,NA,FALSE,missing_canton_22270
22278,4,FALSE,2244|2245|2252|2299,2244,TRUE,split_22278
22301,0,TRUE,NA,NA,FALSE,missing_canton_22301
22329,0,TRUE,NA,NA,FALSE,missing_canton_22329
22336,0,TRUE,NA,NA,FALSE,missing_canton_22336
22355,0,TRUE,NA,NA,FALSE,missing_canton_22355
22374,0,TRUE,NA,NA,FALSE,missing_canton_22374
22382,0,TRUE,NA,NA,FALSE,missing_canton_22382
2247,0,TRUE,NA,NA,FALSE,missing_canton_2247
2285,0,TRUE,NA,NA,FALSE,missing_canton_2285
2300,0,TRUE,NA,NA,FALSE,missing_canton_2300
23085,0,TRUE,NA,NA,FALSE,missing_canton_23085
23094,0,TRUE,NA,NA,FALSE,missing_canton_23094
23096,4,FALSE,2319|2326|2327|2398,2319,TRUE,split_23096
23135,0,TRUE,NA,NA,FALSE,missing_canton_23135
2314,0,TRUE,NA,NA,FALSE,missing_canton_2314
23153,0,TRUE,NA,NA,FALSE,missing_canton_23153
23163,0,TRUE,NA,NA,FALSE,missing_canton_23163
23256,0,TRUE,NA,NA,FALSE,missing_canton_23256
2365,0,TRUE,NA,NA,FALSE,missing_canton_2365
2394,0,TRUE,NA,NA,FALSE,missing_canton_2394
24003,0,TRUE,NA,NA,FALSE,missing_canton_24003
24017,0,TRUE,NA,NA,FALSE,missing_canton_24017
24037,3,FALSE,2403|2448|2496,2403,TRUE,split_24037
24049,0,TRUE,NA,NA,FALSE,missing_canton_24049
24072,0,TRUE,NA,NA,FALSE,missing_canton_24072
24078,0,TRUE,NA,NA,FALSE,missing_canton_24078
2408,3,FALSE,0218|0238|0297,0218,TRUE,split_2408
24112,0,TRUE,NA,NA,FALSE,missing_canton_24112
24125,0,TRUE,NA,NA,FALSE,missing_canton_24125
24149,0,TRUE,NA,NA,FALSE,missing_canton_24149
24169,0,TRUE,NA,NA,FALSE,missing_canton_24169
24173,0,TRUE,NA,NA,FALSE,missing_canton_24173
24185,0,TRUE,NA,NA,FALSE,missing_canton_24185
24187,0,TRUE,NA,NA,FALSE,missing_canton_24187
24201,0,TRUE,NA,NA,FALSE,missing_canton_24201
24250,0,TRUE,NA,NA,FALSE,missing_canton_24250
24265,0,TRUE,NA,NA,FALSE,missing_canton_24265
24275,0,TRUE,NA,NA,FALSE,missing_canton_24275
24315,0,TRUE,NA,NA,FALSE,missing_canton_24315
24322,4,FALSE,2427|2449|2450|2497,2427,TRUE,split_24322
24332,0,TRUE,NA,NA,FALSE,missing_canton_24332
24342,0,TRUE,NA,NA,FALSE,missing_canton_24342
24358,0,TRUE,NA,NA,FALSE,missing_canton_24358
2436,0,TRUE,NA,NA,FALSE,missing_canton_2436
2437,0,TRUE,NA,NA,FALSE,missing_canton_2437
24387,0,TRUE,NA,NA,FALSE,missing_canton_24387
24400,0,TRUE,NA,NA,FALSE,missing_canton_24400
24440,0,TRUE,NA,NA,FALSE,missing_canton_24440
24467,0,TRUE,NA,NA,FALSE,missing_canton_24467
24469,0,TRUE,NA,NA,FALSE,missing_canton_24469
24506,0,TRUE,NA,NA,FALSE,missing_canton_24506
24539,0,TRUE,NA,NA,FALSE,missing_canton_24539
24556,0,TRUE,NA,NA,FALSE,missing_canton_24556
24578,0,TRUE,NA,NA,FALSE,missing_canton_24578
24583,0,TRUE,NA,NA,FALSE,missing_canton_24583
25010,0,TRUE,NA,NA,FALSE,missing_canton_25010
25023,0,TRUE,NA,NA,FALSE,missing_canton_25023
25037,0,TRUE,NA,NA,FALSE,missing_canton_25037
25056,7,FALSE,2505|2506|2528|2529|2532|2533|2599,2505,TRUE,split_25056
25064,0,TRUE,NA,NA,FALSE,missing_canton_25064
25068,0,TRUE,NA,NA,FALSE,missing_canton_25068
25069,0,TRUE,NA,NA,FALSE,missing_canton_25069
25080,0,TRUE,NA,NA,FALSE,missing_canton_25080
25081,0,TRUE,NA,NA,FALSE,missing_canton_25081
25118,0,TRUE,NA,NA,FALSE,missing_canton_25118
25135,0,TRUE,NA,NA,FALSE,missing_canton_25135
25144,0,TRUE,NA,NA,FALSE,missing_canton_25144
25146,0,TRUE,NA,NA,FALSE,missing_canton_25146
25158,0,TRUE,NA,NA,FALSE,missing_canton_25158
25165,0,TRUE,NA,NA,FALSE,missing_canton_25165
25167,0,TRUE,NA,NA,FALSE,missing_canton_25167
25168,0,TRUE,NA,NA,FALSE,missing_canton_25168
25169,0,TRUE,NA,NA,FALSE,missing_canton_25169
25205,0,TRUE,NA,NA,FALSE,missing_canton_25205
25206,0,TRUE,NA,NA,FALSE,missing_canton_25206
25260,0,TRUE,NA,NA,FALSE,missing_canton_25260
25272,0,TRUE,NA,NA,FALSE,missing_canton_25272
25291,0,TRUE,NA,NA,FALSE,missing_canton_25291
25292,0,TRUE,NA,NA,FALSE,missing_canton_25292
25294,0,TRUE,NA,NA,FALSE,missing_canton_25294
25337,0,TRUE,NA,NA,FALSE,missing_canton_25337
25352,0,TRUE,NA,NA,FALSE,missing_canton_25352
25353,0,TRUE,NA,NA,FALSE,missing_canton_25353
25358,0,TRUE,NA,NA,FALSE,missing_canton_25358
25363,0,TRUE,NA,NA,FALSE,missing_canton_25363
25388,3,FALSE,2514|2530|2595,2514,TRUE,split_25388
25396,0,TRUE,NA,NA,FALSE,missing_canton_25396
25407,0,TRUE,NA,NA,FALSE,missing_canton_25407
25409,0,TRUE,NA,NA,FALSE,missing_canton_25409
25412,0,TRUE,NA,NA,FALSE,missing_canton_25412
25423,0,TRUE,NA,NA,FALSE,missing_canton_25423
25484,0,TRUE,NA,NA,FALSE,missing_canton_25484
25543,0,TRUE,NA,NA,FALSE,missing_canton_25543
25568,0,TRUE,NA,NA,FALSE,missing_canton_25568
25577,0,TRUE,NA,NA,FALSE,missing_canton_25577
25581,0,TRUE,NA,NA,FALSE,missing_canton_25581
25603,0,TRUE,NA,NA,FALSE,missing_canton_25603
25606,0,TRUE,NA,NA,FALSE,missing_canton_25606
25636,0,TRUE,NA,NA,FALSE,missing_canton_25636
26029,0,TRUE,NA,NA,FALSE,missing_canton_26029
2603,0,TRUE,NA,NA,FALSE,missing_canton_2603
26044,0,TRUE,NA,NA,FALSE,missing_canton_26044
26053,0,TRUE,NA,NA,FALSE,missing_canton_26053
26108,3,FALSE,2607|2608|2699,2607,TRUE,split_26108
26109,0,TRUE,NA,NA,FALSE,missing_canton_26109
2611,0,TRUE,NA,NA,FALSE,missing_canton_2611
26120,0,TRUE,NA,NA,FALSE,missing_canton_26120
26132,0,TRUE,NA,NA,FALSE,missing_canton_26132
26151,0,TRUE,NA,NA,FALSE,missing_canton_26151
26198,3,FALSE,2616|2633|2696,2616,TRUE,split_26198
26230,0,TRUE,NA,NA,FALSE,missing_canton_26230
26237,0,TRUE,NA,NA,FALSE,missing_canton_26237
26260,0,TRUE,NA,NA,FALSE,missing_canton_26260
26265,0,TRUE,NA,NA,FALSE,missing_canton_26265
26280,0,TRUE,NA,NA,FALSE,missing_canton_26280
26281,3,FALSE,2621|2635|2697,2621,TRUE,split_26281
2630,0,TRUE,NA,NA,FALSE,missing_canton_2630
26362,5,FALSE,2629|2630|2631|2636|2698,2629,TRUE,split_26362
2691,4,FALSE,0228|0239|0240|0298,0228,TRUE,split_2691
2692,0,TRUE,NA,NA,FALSE,missing_canton_2692
2700,0,TRUE,NA,NA,FALSE,missing_canton_2700
27029,0,TRUE,NA,NA,FALSE,missing_canton_27029
27030,0,TRUE,NA,NA,FALSE,missing_canton_27030
27056,3,FALSE,2705|2741|2796,2705,TRUE,split_27056
27080,0,TRUE,NA,NA,FALSE,missing_canton_27080
27086,0,TRUE,NA,NA,FALSE,missing_canton_27086
27087,0,TRUE,NA,NA,FALSE,missing_canton_27087
27178,0,TRUE,NA,NA,FALSE,missing_canton_27178
27186,0,TRUE,NA,NA,FALSE,missing_canton_27186
2722,3,FALSE,0231|0241|0299,0231,TRUE,split_2722
27229,5,FALSE,2716|2717|2737|2738|2799,2716,TRUE,split_27229
27236,0,TRUE,NA,NA,FALSE,missing_canton_27236
27272,0,TRUE,NA,NA,FALSE,missing_canton_27272
27314,0,TRUE,NA,NA,FALSE,missing_canton_27314
27328,0,TRUE,NA,NA,FALSE,missing_canton_27328
27352,0,TRUE,NA,NA,FALSE,missing_canton_27352
27357,0,TRUE,NA,NA,FALSE,missing_canton_27357
27375,3,FALSE,2721|2739|2798,2721,TRUE,split_27375
27409,0,TRUE,NA,NA,FALSE,missing_canton_27409
27443,0,TRUE,NA,NA,FALSE,missing_canton_27443
27450,0,TRUE,NA,NA,FALSE,missing_canton_27450
27461,0,TRUE,NA,NA,FALSE,missing_canton_27461
27479,0,TRUE,NA,NA,FALSE,missing_canton_27479
27494,0,TRUE,NA,NA,FALSE,missing_canton_27494
27509,0,TRUE,NA,NA,FALSE,missing_canton_27509
27559,0,TRUE,NA,NA,FALSE,missing_canton_27559
27575,0,TRUE,NA,NA,FALSE,missing_canton_27575
27583,0,TRUE,NA,NA,FALSE,missing_canton_27583
27585,0,TRUE,NA,NA,FALSE,missing_canton_27585
27619,0,TRUE,NA,NA,FALSE,missing_canton_27619
27675,0,TRUE,NA,NA,FALSE,missing_canton_27675
27681,3,FALSE,2736|2740|2797,2736,TRUE,split_27681
28011,0,TRUE,NA,NA,FALSE,missing_canton_28011
28043,0,TRUE,NA,NA,FALSE,missing_canton_28043
28085,5,FALSE,2807|2825|2826|2830|2899,2807,TRUE,split_28085
28097,0,TRUE,NA,NA,FALSE,missing_canton_28097
28125,0,TRUE,NA,NA,FALSE,missing_canton_28125
28131,0,TRUE,NA,NA,FALSE,missing_canton_28131
28134,4,FALSE,2813|2827|2828|2897,2813,TRUE,split_28134
28138,0,TRUE,NA,NA,FALSE,missing_canton_28138
28152,0,TRUE,NA,NA,FALSE,missing_canton_28152
28174,0,TRUE,NA,NA,FALSE,missing_canton_28174
28181,0,TRUE,NA,NA,FALSE,missing_canton_28181
28186,0,TRUE,NA,NA,FALSE,missing_canton_28186
28228,0,TRUE,NA,NA,FALSE,missing_canton_28228
28238,0,TRUE,NA,NA,FALSE,missing_canton_28238
28244,0,TRUE,NA,NA,FALSE,missing_canton_28244
2825,0,TRUE,NA,NA,FALSE,missing_canton_2825
28266,0,TRUE,NA,NA,FALSE,missing_canton_28266
28307,0,TRUE,NA,NA,FALSE,missing_canton_28307
28328,0,TRUE,NA,NA,FALSE,missing_canton_28328
28338,0,TRUE,NA,NA,FALSE,missing_canton_28338
28345,0,TRUE,NA,NA,FALSE,missing_canton_28345
28381,0,TRUE,NA,NA,FALSE,missing_canton_28381
28384,0,TRUE,NA,NA,FALSE,missing_canton_28384
28399,0,TRUE,NA,NA,FALSE,missing_canton_28399
28413,0,TRUE,NA,NA,FALSE,missing_canton_28413
28420,0,TRUE,NA,NA,FALSE,missing_canton_28420
29009,0,TRUE,NA,NA,FALSE,missing_canton_29009
29019,11,FALSE,2903|2904|2905|2944|2945|2946|2947|2950|2953|2954|2999,2903,TRUE,split_29019
29050,0,TRUE,NA,NA,FALSE,missing_canton_29050
29088,0,TRUE,NA,NA,FALSE,missing_canton_29088
29092,0,TRUE,NA,NA,FALSE,missing_canton_29092
29096,0,TRUE,NA,NA,FALSE,missing_canton_29096
29118,0,TRUE,NA,NA,FALSE,missing_canton_29118
29121,0,TRUE,NA,NA,FALSE,missing_canton_29121
29138,0,TRUE,NA,NA,FALSE,missing_canton_29138
29154,0,TRUE,NA,NA,FALSE,missing_canton_29154
29157,0,TRUE,NA,NA,FALSE,missing_canton_29157
29164,0,TRUE,NA,NA,FALSE,missing_canton_29164
29194,0,TRUE,NA,NA,FALSE,missing_canton_29194
29200,0,TRUE,NA,NA,FALSE,missing_canton_29200
29223,0,TRUE,NA,NA,FALSE,missing_canton_29223
29231,0,TRUE,NA,NA,FALSE,missing_canton_29231
29232,4,FALSE,2935|2948|2952|2998,2935,TRUE,split_29232
29242,0,TRUE,NA,NA,FALSE,missing_canton_29242
29253,0,TRUE,NA,NA,FALSE,missing_canton_29253
29258,0,TRUE,NA,NA,FALSE,missing_canton_29258
29283,0,TRUE,NA,NA,FALSE,missing_canton_29283
2A004,8,FALSE,2A01|2A63|2A64|2A65|2A66|2A72|2A73|2A98,2A01,TRUE,split_2A004
2A237,0,TRUE,NA,NA,FALSE,missing_canton_2A237
2A294,0,TRUE,NA,NA,FALSE,missing_canton_2A294
2A325,0,TRUE,NA,NA,FALSE,missing_canton_2A325
2B033,7,FALSE,2B03|2B04|2B67|2B68|2B69|2B71|2B99,2B03,TRUE,split_2B033
2B044,0,TRUE,NA,NA,FALSE,missing_canton_2B044
2B076,0,TRUE,NA,NA,FALSE,missing_canton_2B076
2B151,0,TRUE,NA,NA,FALSE,missing_canton_2B151
30007,4,FALSE,3002|3003|3041|3098,3002,TRUE,split_30007
30063,0,TRUE,NA,NA,FALSE,missing_canton_30063
30078,0,TRUE,NA,NA,FALSE,missing_canton_30078
30118,0,TRUE,NA,NA,FALSE,missing_canton_30118
30189,8,FALSE,3017|3018|3019|3042|3043|3044|3045|3099,3017,TRUE,split_30189
3095,3,FALSE,0306|0335|0396,0306,TRUE,split_3095
31016,0,TRUE,NA,NA,FALSE,missing_canton_31016
31154,0,TRUE,NA,NA,FALSE,missing_canton_31154
31214,0,TRUE,NA,NA,FALSE,missing_canton_31214
31257,0,TRUE,NA,NA,FALSE,missing_canton_31257
31300,0,TRUE,NA,NA,FALSE,missing_canton_31300
31555,16,FALSE,3133|3134|3135|3136|3140|3141|3142|3143|3144|3145|3146|3147|3148|3149|3150|3199,3133,TRUE,split_31555
3185,6,FALSE,0320|0321|0331|0332|0334|0398,0320,TRUE,split_3185
3190,3,FALSE,0323|0324|0399,0323,TRUE,split_3190
3199,0,TRUE,NA,NA,FALSE,missing_canton_3199
32006,0,TRUE,NA,NA,FALSE,missing_canton_32006
32011,0,TRUE,NA,NA,FALSE,missing_canton_32011
32013,5,FALSE,3202|3203|3230|3231|3299,3202,TRUE,split_32013
32137,0,TRUE,NA,NA,FALSE,missing_canton_32137
32179,0,TRUE,NA,NA,FALSE,missing_canton_32179
32259,0,TRUE,NA,NA,FALSE,missing_canton_32259
33041,0,TRUE,NA,NA,FALSE,missing_canton_33041
33063,9,FALSE,3308|3309|3310|3311|3312|3313|3314|3353|3399,3308,TRUE,split_33063
3310,3,FALSE,0329|0330|0397,0329,TRUE,split_3310
33110,0,TRUE,NA,NA,FALSE,missing_canton_33110
33217,0,TRUE,NA,NA,FALSE,missing_canton_33217
33265,0,TRUE,NA,NA,FALSE,missing_canton_33265
33281,3,FALSE,3351|3361|3398,3351,TRUE,split_33281
33286,0,TRUE,NA,NA,FALSE,missing_canton_33286
33313,0,TRUE,NA,NA,FALSE,missing_canton_33313
33318,3,FALSE,3335|3362|3397,3335,TRUE,split_33318
33340,0,TRUE,NA,NA,FALSE,missing_canton_33340
33368,0,TRUE,NA,NA,FALSE,missing_canton_33368
33410,0,TRUE,NA,NA,FALSE,missing_canton_33410
33430,0,TRUE,NA,NA,FALSE,missing_canton_33430
33455,0,TRUE,NA,NA,FALSE,missing_canton_33455
33469,0,TRUE,NA,NA,FALSE,missing_canton_33469
33497,0,TRUE,NA,NA,FALSE,missing_canton_33497
34032,5,FALSE,3404|3405|3438|3439|3498,3404,TRUE,split_34032
34172,11,FALSE,3422|3423|3424|3440|3441|3442|3443|3444|3445|3446|3499,3422,TRUE,split_34172
34275,0,TRUE,NA,NA,FALSE,missing_canton_34275
34301,3,FALSE,3436|3437|3497,3436,TRUE,split_34301
35020,0,TRUE,NA,NA,FALSE,missing_canton_35020
35036,0,TRUE,NA,NA,FALSE,missing_canton_35036
35043,0,TRUE,NA,NA,FALSE,missing_canton_35043
35073,0,TRUE,NA,NA,FALSE,missing_canton_35073
35074,0,TRUE,NA,NA,FALSE,missing_canton_35074
35115,3,FALSE,3512|3513|3597,3512,TRUE,split_35115
35182,0,TRUE,NA,NA,FALSE,missing_canton_35182
35213,0,TRUE,NA,NA,FALSE,missing_canton_35213
35238,12,FALSE,3529|3530|3531|3532|3544|3545|3546|3548|3549|3550|3551|3598,3529,TRUE,split_35238
35288,3,FALSE,3537|3539|3596,3537,TRUE,split_35288
35298,0,TRUE,NA,NA,FALSE,missing_canton_35298
35313,0,TRUE,NA,NA,FALSE,missing_canton_35313
35317,0,TRUE,NA,NA,FALSE,missing_canton_35317
35349,0,TRUE,NA,NA,FALSE,missing_canton_35349
35360,3,FALSE,3542|3543|3599,3542,TRUE,split_35360
36039,0,TRUE,NA,NA,FALSE,missing_canton_36039
36044,5,FALSE,3607|3624|3625|3626|3698,3607,TRUE,split_36044
36088,3,FALSE,3612|3613|3699,3612,TRUE,split_36088
37017,0,TRUE,NA,NA,FALSE,missing_canton_37017
37122,3,FALSE,3728|3735|3798,3728,TRUE,split_37122
37164,0,TRUE,NA,NA,FALSE,missing_canton_37164
37215,0,TRUE,NA,NA,FALSE,missing_canton_37215
37235,0,TRUE,NA,NA,FALSE,missing_canton_37235
37239,0,TRUE,NA,NA,FALSE,missing_canton_37239
37261,8,FALSE,3721|3722|3723|3725|3726|3727|3733|3799,3721,TRUE,split_37261
38007,0,TRUE,NA,NA,FALSE,missing_canton_38007
38053,3,FALSE,3804|3853|3894,3804,TRUE,split_38053
38079,0,TRUE,NA,NA,FALSE,missing_canton_38079
38088,0,TRUE,NA,NA,FALSE,missing_canton_38088
38096,0,TRUE,NA,NA,FALSE,missing_canton_38096
38119,0,TRUE,NA,NA,FALSE,missing_canton_38119
38122,0,TRUE,NA,NA,FALSE,missing_canton_38122
38123,0,TRUE,NA,NA,FALSE,missing_canton_38123
38142,0,TRUE,NA,NA,FALSE,missing_canton_38142
38143,0,TRUE,NA,NA,FALSE,missing_canton_38143
38151,3,FALSE,3847|3854|3895,3847,TRUE,split_38151
38164,0,TRUE,NA,NA,FALSE,missing_canton_38164
38168,0,TRUE,NA,NA,FALSE,missing_canton_38168
38169,3,FALSE,3832|3856|3896,3832,TRUE,split_38169
38178,0,TRUE,NA,NA,FALSE,missing_canton_38178
38185,7,FALSE,3812|3813|3814|3848|3849|3857|3898,3812,TRUE,split_38185
38196,0,TRUE,NA,NA,FALSE,missing_canton_38196
38201,0,TRUE,NA,NA,FALSE,missing_canton_38201
38202,0,TRUE,NA,NA,FALSE,missing_canton_38202
38220,0,TRUE,NA,NA,FALSE,missing_canton_38220
38227,0,TRUE,NA,NA,FALSE,missing_canton_38227
